ZipCode,RegionID,ZipCode,City,State,Metro,CountyName,SizeRank
17040,64871,17040,Tyrone,PA,Harrisburg-Carlisle,Perry County,13774
46940,78355,46940,La Fontaine,IN,Wabash,Wabash County,13775
53502,81333,53502,Albany,WI,Madison,Green County,13776
61024,84767,61024,Durand,IL,Rockford,Winnebago County,13777
61281,84879,61281,Sherrard,IL,Davenport-Moline-Rock Island,Mercer County,13778
97443,99289,97443,Glide,OR,Roseburg,Douglas County,13779
07865,60846,07865,Mansfield,NJ,Allentown-Bethlehem-Easton,Warren County,13780
15142,63924,15142,Collier,PA,Pittsburgh,Allegheny County,13781
74080,90286,74080,Talala,OK,Tulsa,Rogers County,13783
56361,82816,56361,Parkers Prairie,MN,Fergus Falls,Otter Tail County,13785
64755,86582,64755,Jasper,MO,Joplin,Jasper County,13786
04029,59313,04029,Sebago,ME,Portland-South Portland,Cumberland County,13788
28679,70129,28679,Sugar Grove,NC,Boone,Watauga County,13789
62677,85626,62677,Pleasant Plains,IL,Springfield,Sangamon County,13790
76093,91239,76093,Rio Vista,TX,Dallas-Fort Worth-Arlington,Johnson County,13792
59825,84200,59825,Clinton,MT,Missoula,Missoula County,13793
13101,62953,13101,Solon,NY,Cortland,Cortland County,13794
54486,81723,54486,Tigerton,WI,Shawano,Shawano County,13796
13110,62959,13110,Otisco,NY,Syracuse,Onondaga County,13797
36376,73853,36376,Webb,AL,Dothan,Houston County,13798
46161,78000,46161,Morristown,IN,Indianapolis-Carmel-Anderson,Shelby County,13799
43137,76542,43137,Lockbourne,OH,Columbus,Franklin County,13806
13408,63098,13408,Eaton,NY,Syracuse,Madison County,13807
55965,82525,55965,Preston,MN,Rochester,Fillmore County,13809
62067,85302,62067,Moro,IL,St. Louis,Madison County,13810
14809,63744,14809,Avoca,NY,Corning,Steuben County,13812
81639,93833,81639,Hayden,CO,Steamboat Springs,Routt County,13813
03844,59238,03844,Hampton Falls,NH,Boston-Cambridge-Newton,Rockingham County,13814
74339,90356,74339,Commerce,OK,Miami,Ottawa County,13816
28698,70145,28698,Zionville,NC,Boone,Watauga County,13817
15938,64377,15938,Washington,PA,Johnstown,Cambria County,13818
17502,65072,17502,Conoy,PA,Lancaster,Lancaster County,13819
32358,71962,32358,Sopchoppy,FL,Tallahassee,Wakulla County,13820
54111,81559,54111,Cecil,WI,Shawano,Shawano County,13821
60157,84407,60157,Medinah,IL,Chicago-Naperville-Elgin,DuPage County,13822
64136,86372,64136,Kansas City,MO,Kansas City,Jackson County,13825
06334,60251,06334,Bozrah,CT,Norwich-New London,New London County,13827
45814,77830,45814,Arlington,OH,Findlay,Hancock County,13829
97495,99333,97495,Winchester,OR,Roseburg,Douglas County,13831
12581,62679,12581,Stanford,NY,New York-Newark-Jersey City,Dutchess County,13832
16052,64430,16052,Prospect,PA,Pittsburgh,Butler County,13833
13042,62916,13042,Vienna,NY,Utica-Rome,Oneida County,13835
72039,89324,72039,Twin Groves,AR,Little Rock-North Little Rock-Conway,Faulkner County,13836
03221,59051,03221,Bradford,NH,Concord,Merrimack County,13837
17087,64917,17087,Richland,PA,Lebanon,Lebanon County,13838
60476,84527,60476,Thornton,IL,Chicago-Naperville-Elgin,Cook County,13839
03455,59131,03455,Marlborough,NH,Keene,Cheshire County,13841
38255,74734,38255,Sharon,TN,Martin,Weakley County,13842
56547,82923,56547,Glyndon,MN,Fargo,Clay County,13843
52656,81072,52656,West Point,IA,Fort Madison-Keokuk,Lee County,13845
59421,84042,59421,Cascade,MT,Great Falls,Cascade County,13846
16327,64543,16327,Randolph,PA,Meadville,Crawford County,13847
24162,68023,24162,Shawsville,VA,Blacksburg-Christiansburg-Radford,Montgomery County,13848
46147,77989,46147,Jamestown,IN,Indianapolis-Carmel-Anderson,Boone County,13849
48819,79394,48819,Dansville,MI,Lansing-East Lansing,Ingham County,13850
53170,81260,53170,Salem,WI,Chicago-Naperville-Elgin,Kenosha County,13851
02725,58876,02725,Somerset,MA,Providence-Warwick,Bristol County,13852
12583,62681,12583,Tivoli,NY,New York-Newark-Jersey City,Dutchess County,13853
54614,81789,54614,Bangor,WI,La Crosse-Onalaska,La Crosse County,13854
47115,78437,47115,Depauw,IN,Louisville/Jefferson County,Harrison County,13856
98394,99778,98394,Vaughn,WA,Seattle-Tacoma-Bellevue,Pierce County,13857
13092,62951,13092,Locke,NY,Auburn,Cayuga County,13858
13332,63064,13332,Lebanon,NY,Syracuse,Madison County,13859
14561,63608,14561,Seneca,NY,Rochester,Ontario County,13860
30251,70982,30251,Luthersville,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,13861
56551,82927,56551,Henning,MN,Fergus Falls,Otter Tail County,13862
83429,94158,83429,Island Park,ID,Rexburg,Fremont County,13863
65669,86920,65669,Highlandville,MO,Springfield,Christian County,13865
06777,60433,06777,New Preston,CT,Torrington,Litchfield County,13866
49339,79705,49339,Pierson,MI,Grand Rapids-Wyoming,Montcalm County,13867
12197,62469,12197,Worcester,NY,Oneonta,Otsego County,13868
18930,65644,18930,Nockamixon,PA,Philadelphia-Camden-Wilmington,Bucks County,13869
45162,77480,45162,Goshen,OH,Cincinnati,Clermont County,13871
93238,97172,93238,Kernville,CA,Bakersfield,Kern County,13872
02666,58853,02666,Truro,MA,Barnstable Town,Barnstable County,13873
05677,59974,05677,Waterbury,VT,Barre,Washington County,13874
21155,66803,21155,Upperco,MD,Baltimore-Columbia-Towson,Baltimore County,13875
06235,60211,06235,Chaplin,CT,Worcester,Windham County,13876
52773,81118,52773,Walcott,IA,Davenport-Moline-Rock Island,Scott County,13878
44048,76962,44048,Kingsville,OH,Ashtabula,Ashtabula County,13881
43001,76449,43001,Alexandria,OH,Columbus,Licking County,13883
51039,80607,51039,Moville,IA,Sioux City,Woodbury County,13884
21132,66792,21132,Pylesville,MD,Baltimore-Columbia-Towson,Harford County,13887
53515,81343,53515,Black Earth,WI,Madison,Dane County,13889
66021,87042,66021,Edgerton,KS,Kansas City,Johnson County,13890
44818,77335,44818,Bloomville,OH,Tiffin,Seneca County,13891
54443,81689,54443,Junction City,WI,Stevens Point,Portage County,13892
61723,85109,61723,Atlanta,IL,Lincoln,Logan County,13893
98537,99852,98537,Cosmopolis,WA,Aberdeen,Grays Harbor County,13895
53114,81223,53114,Darien,WI,Whitewater-Elkhorn,Walworth County,13897
16222,64497,16222,Wayne,PA,Pittsburgh,Armstrong County,13899
38573,74885,38573,Monroe,TN,Cookeville,Overton County,13900
44836,77345,44836,Green Springs,OH,Tiffin,Seneca County,13901
44215,77070,44215,Chippewa Lake,OH,Cleveland-Elyria,Medina County,13902
45325,77587,45325,Farmersville,OH,Dayton,Montgomery County,13903
55955,82516,55955,Mantorville,MN,Rochester,Dodge County,13904
73169,89988,73169,Oklahoma City,OK,Oklahoma City,Oklahoma County,13906
12440,62566,12440,Marbletown,NY,Kingston,Ulster County,13908
17329,65030,17329,Manheim,PA,York-Hanover,York County,13909
17565,65113,17565,Martic,PA,Lancaster,Lancaster County,13910
18656,65564,18656,Ross,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,13911
29712,70682,29712,Edgemoor,SC,Charlotte-Concord-Gastonia,Chester County,13912
03251,59075,03251,Lincoln,NH,Claremont-Lebanon,Grafton County,13913
13622,63184,13622,Lyme,NY,Watertown-Fort Drum,Jefferson County,13914
67546,87646,67546,Inman,KS,McPherson,McPherson County,13915
18850,65620,18850,Ulster,PA,Sayre,Bradford County,13916
63055,85895,63055,Labadie,MO,St. Louis,Franklin County,13919
50261,80256,50261,Van Meter,IA,Des Moines-West Des Moines,Dallas County,13921
19310,65852,19310,Atglen,PA,Philadelphia-Camden-Wilmington,Chester County,13922
26184,68915,26184,Waverly,WV,Parkersburg-Vienna,Wood County,13923
54014,81538,54014,Hager City,WI,Minneapolis-St. Paul-Bloomington,Pierce County,13924
03905,59283,03905,Kittery,ME,Portland-South Portland,York County,13925
12056,62361,12056,Duanesburg,NY,Albany-Schenectady-Troy,Schenectady County,13926
20677,66547,20677,La Plata,MD,Washington-Arlington-Alexandria,Charles County,13927
32187,71848,32187,San Mateo,FL,Palatka,Putnam County,13928
53007,81138,53007,Butler,WI,Milwaukee-Waukesha-West Allis,Waukesha County,13931
81326,93765,81326,Hesperus,CO,Durango,La Plata County,13933
21874,67094,21874,Willards,MD,Salisbury,Wicomico County,13934
25537,68645,25537,Lesage,WV,Huntington-Ashland,Cabell County,13935
53561,81385,53561,Merrimac,WI,Baraboo,Sauk County,13936
18917,65632,18917,Dublin,PA,Philadelphia-Camden-Wilmington,Bucks County,13939
22843,67415,22843,Mount Solon,VA,Staunton-Waynesboro,Augusta County,13940
30627,71242,30627,Carlton,GA,Athens-Clarke County,Oglethorpe County,13941
18214,65380,18214,Grier City-Park Crest,PA,Pottsville,Schuylkill County,13943
47232,78496,47232,Elizabethtown,IN,Columbus,Bartholomew County,13944
16611,64647,16611,Porter,PA,Huntingdon,Huntingdon County,13945
42266,76291,42266,Pembroke,KY,Clarksville,Christian County,13946
49640,79836,49640,Honor,MI,Traverse City,Benzie County,13947
22514,67286,22514,Milford,VA,Richmond,Caroline County,13948
53153,81252,53153,North Prairie,WI,Milwaukee-Waukesha-West Allis,Waukesha County,13949
03224,59054,03224,Canterbury,NH,Concord,Merrimack County,13950
18077,65351,18077,Riegelsville,PA,Philadelphia-Camden-Wilmington,Bucks County,13951
22952,67455,22952,Lyndhurst,VA,Staunton-Waynesboro,Augusta County,13952
07077,60586,07077,Woodbridge,NJ,New York-Newark-Jersey City,Middlesex County,13954
37866,74524,37866,Sharps Chapel,TN,Knoxville,Union County,13955
14541,63591,14541,Varick,NY,Seneca Falls,Seneca County,13958
37145,74201,37145,Pleasant Shade,TN,Nashville-Davidson--Murfreesboro--Franklin,Smith County,13959
49788,79944,49788,Kincheloe,MI,Sault Ste. Marie,Chippewa County,13960
35981,73671,35981,Ider,AL,Fort Payne,De Kalb County,13963
46056,77937,46056,Markleville,IN,Indianapolis-Carmel-Anderson,Madison County,13964
49051,79540,49051,East Leroy,MI,Battle Creek,Calhoun County,13965
74932,90583,74932,Rock Island,OK,Fort Smith,LeFlore County,13966
04253,59410,04253,Livermore,ME,Lewiston-Auburn,Androscoggin County,13967
15486,64135,15486,Franklin,PA,Pittsburgh,Fayette County,13968
21160,66807,21160,Whiteford,MD,Baltimore-Columbia-Towson,Harford County,13969
13658,63217,13658,Lisbon,NY,Ogdensburg-Massena,Saint Lawrence County,13970
98588,99894,98588,Tahuya,WA,Shelton,Mason County,13976
01262,58322,01262,Stockbridge,MA,Pittsfield,Berkshire County,13977
40107,75522,40107,Boston,KY,Bardstown,Nelson County,13979
61843,85187,61843,Fisher,IL,Champaign-Urbana,Champaign County,13982
02808,58911,02808,Bradford,RI,Providence-Warwick,Washington County,13983
12981,62885,12981,Saranac,NY,Plattsburgh,Clinton County,13984
29729,70695,29729,Richburg,SC,Charlotte-Concord-Gastonia,Chester County,13985
34216,73038,34216,Anna Maria,FL,North Port-Sarasota-Bradenton,Manatee County,13986
60184,84429,60184,Wayne,IL,Chicago-Naperville-Elgin,DuPage County,13987
13679,63237,13679,Alexandria,NY,Watertown-Fort Drum,Jefferson County,13988
13495,63159,13495,Yorkville,NY,Utica-Rome,Oneida County,13991
55952,82513,55952,Lewiston,MN,Winona,Winona County,13994
60146,84397,60146,Kirkland,IL,Chicago-Naperville-Elgin,DeKalb County,13996
96762,98898,96762,Laie,HI,Urban Honolulu,Honolulu County,13997
24085,67973,24085,Eagle Rock,VA,Roanoke,Botetourt County,13999
43128,76538,43128,Jeffersonville,OH,Washington Court House,Fayette County,14001
46130,77980,46130,Fountaintown,IN,Indianapolis-Carmel-Anderson,Shelby County,14002
49034,79526,49034,Climax,MI,Kalamazoo-Portage,Kalamazoo County,14003
51455,80703,51455,Manning,IA,Carroll,Carroll County,14004
54435,81682,54435,Gleason,WI,Merrill,Lincoln County,14005
10537,61846,10537,Cortlandt Manor,NY,New York-Newark-Jersey City,Westchester County,14006
21798,67052,21798,Woodsboro,MD,Washington-Arlington-Alexandria,Frederick County,14007
74940,90588,74940,Howe,OK,Fort Smith,LeFlore County,14009
84333,94550,84333,Richmond,UT,Logan,Cache County,14010
94923,97867,94923,Bodega Bay,CA,Santa Rosa,Sonoma County,14011
13736,63259,13736,Berkshire,NY,Binghamton,Tioga County,14013
50228,80226,50228,Prairie City,IA,Newton,Jasper County,14015
52322,80939,52322,Oxford,IA,Iowa City,Johnson County,14016
03258,59082,03258,Chichester,NH,Concord,Merrimack County,14017
43358,76658,43358,West Mansfield,OH,Bellefontaine,Logan County,14019
61533,85034,61533,Glasford,IL,Peoria,Peoria County,14020
15954,64389,15954,East Wheatfield,PA,Indiana,Indiana County,14021
61284,84882,61284,Andalusia,IL,Davenport-Moline-Rock Island,Rock Island County,14023
97431,99278,97431,Dexter,OR,Eugene,Lane County,14024
48835,79409,48835,Fowler,MI,Lansing-East Lansing,Clinton County,14025
64019,86284,64019,Centerview,MO,Warrensburg,Johnson County,14027
98828,99984,98828,Malaga,WA,Wenatchee,Chelan County,14028
12912,62827,12912,Black Brook,NY,Plattsburgh,Clinton County,14029
16822,64748,16822,Beech Creek,PA,Lock Haven,Clinton County,14030
24067,67960,24067,Callaway,VA,Roanoke,Franklin County,14031
76366,91368,76366,Holliday,TX,Wichita Falls,Archer County,14032
03245,59071,03245,Holderness,NH,Claremont-Lebanon,Grafton County,14033
50247,80244,50247,State Center,IA,Marshalltown,Marshall County,14037
53035,81162,53035,Iron Ridge,WI,Beaver Dam,Dodge County,14038
53951,81510,53951,North Freedom,WI,Baraboo,Sauk County,14039
93626,97372,93626,Friant,CA,Fresno,Fresno County,14041
12918,62833,12918,Saranac,NY,Plattsburgh,Clinton County,14043
54112,81560,54112,Coleman,WI,Marinette,Marinette County,14045
21625,66928,21625,Cordova,MD,Easton,Talbot County,14046
52336,80952,52336,Springville,IA,Cedar Rapids,Linn County,14048
44645,77259,44645,Marshallville,OH,Wooster,Wayne County,14050
31020,71373,31020,Dry Branch,GA,Macon-Bibb County,Twiggs County,14051
93426,97256,93426,Bradley,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,14055
93667,97406,93667,Tollhouse,CA,Fresno,Fresno County,14056
74726,90500,74726,Bokchito,OK,Durant,Bryan County,14057
28772,70212,28772,Brevard,NC,Brevard,Transylvania County,14060
48159,79022,48159,Maybee,MI,Monroe,Monroe County,14061
01515,58395,01515,East Brookfield,MA,Worcester,Worcester County,14063
03057,59019,03057,Mont Vernon,NH,Manchester-Nashua,Hillsborough County,14064
10577,61872,10577,Purchase,NY,New York-Newark-Jersey City,Westchester County,14065
14139,63441,14139,Wales,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,14066
14741,63701,14741,Great Valley,NY,Olean,Cattaraugus County,14067
17047,64878,17047,Southwest Madison,PA,Harrisburg-Carlisle,Perry County,14068
93601,97348,93601,Ahwahnee,CA,Madera,Madera County,14070
46172,78010,46172,Roachdale,IN,Indianapolis-Carmel-Anderson,Putnam County,14071
85342,94918,85342,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,14072
97360,99220,97360,Mill City,OR,Albany,Linn County,14073
46919,78338,46919,Converse,IN,Peru,Miami County,14075
49070,79557,49070,Martin,MI,Holland,Allegan County,14076
65039,86665,65039,Hartsburg,MO,Columbia,Boone County,14077
03887,59274,03887,Middleton,NH,Boston-Cambridge-Newton,Strafford County,14078
05773,60019,05773,Wallingford,VT,Rutland,Rutland County,14079
13420,63107,13420,Webb,NY,Utica-Rome,Herkimer County,14080
64725,86562,64725,Archie,MO,Kansas City,Cass County,14081
24176,68030,24176,Union Hall,VA,Roanoke,Franklin County,14082
29163,70344,29163,Vance,SC,Orangeburg,Orangeburg County,14083
44807,77327,44807,Attica,OH,Tiffin,Seneca County,14084
20117,66218,20117,Middleburg,VA,Washington-Arlington-Alexandria,Loudoun County,14086
49410,79728,49410,Fountain,MI,Ludington,Mason County,14088
17536,65095,17536,Colerain,PA,Lancaster,Lancaster County,14090
24324,68097,24324,Draper,VA,Blacksburg-Christiansburg-Radford,Pulaski County,14091
31830,71708,31830,Warm Springs,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,14092
43071,76503,43071,Saint Louisville,OH,Columbus,Licking County,14094
49241,79627,49241,Hanover,MI,Jackson,Jackson County,14095
96705,98847,96705,Hanapepe,HI,Kapaa,Kauai County,14098
52206,80876,52206,Atkins,IA,Cedar Rapids,Benton County,14099
67030,87419,67030,Colwich,KS,Wichita,Sedgwick County,14100
16914,64804,16914,Springfield,PA,Sayre,Bradford County,14101
66088,87093,66088,Valley Falls,KS,Topeka,Jefferson County,14104
15438,64093,15438,Washington,PA,Pittsburgh,Fayette County,14107
35078,73308,35078,Harpersville,AL,Birmingham-Hoover,Shelby County,14108
53044,81169,53044,Kohler,WI,Sheboygan,Sheboygan County,14109
60424,84476,60424,Gardner,IL,Chicago-Naperville-Elgin,Grundy County,14110
13164,63004,13164,Camillus,NY,Syracuse,Onondaga County,14111
37345,74318,37345,Huntland,TN,Tullahoma-Manchester,Franklin County,14113
78407,92441,78407,Corpus Christi,TX,Corpus Christi,Nueces County,14114
12149,62427,12149,Richmondville,NY,Albany-Schenectady-Troy,Schoharie County,14115
60145,84396,60145,Kingston,IL,Chicago-Naperville-Elgin,DeKalb County,14116
62548,85558,62548,Mount Pulaski,IL,Lincoln,Logan County,14117
72562,89633,72562,Newark,AR,Batesville,Independence County,14118
13424,63109,13424,Oriskany,NY,Utica-Rome,Oneida County,14119
25515,68634,25515,Gallipolis Ferry,WV,Point Pleasant,Mason County,14120
35135,73340,35135,Riverside,AL,Birmingham-Hoover,Saint Clair County,14121
07606,60719,07606,South Hackensack,NJ,New York-Newark-Jersey City,Bergen County,14122
13673,63231,13673,Philadelphia,NY,Watertown-Fort Drum,Jefferson County,14123
53011,81141,53011,Mitchell,WI,Sheboygan,Sheboygan County,14124
65284,86762,65284,Sturgeon,MO,Columbia,Boone County,14125
14722,63684,14722,Mayville,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14126
48628,79290,48628,Hope,MI,Midland,Midland County,14127
03216,59047,03216,Andover,NH,Concord,Merrimack County,14128
12578,62677,12578,Pleasant Valley,NY,New York-Newark-Jersey City,Dutchess County,14129
22610,67326,22610,Bentonville,VA,Washington-Arlington-Alexandria,Warren County,14130
46772,78257,46772,Monroe,IN,Decatur,Adams County,14131
78147,92283,78147,Poth,TX,San Antonio-New Braunfels,Wilson County,14133
22637,67336,22637,Gore,VA,Winchester,Frederick County,14134
28529,70008,28529,Grantsboro,NC,New Bern,Pamlico County,14135
17772,65180,17772,Lewis,PA,Sunbury,Northumberland County,14137
53507,81338,53507,Barneveld,WI,Madison,Iowa County,14138
07711,60762,07711,Ocean,NJ,New York-Newark-Jersey City,Monmouth County,14141
38568,74880,38568,Hilham,TN,Cookeville,Overton County,14142
95452,98212,95452,Kenwood,CA,Santa Rosa,Sonoma County,14143
05759,60006,05759,Clarendon,VT,Rutland,Rutland County,14144
52045,80810,52045,Epworth,IA,Dubuque,Dubuque County,14146
66073,87082,66073,Perry,KS,Topeka,Jefferson County,14147
14879,63801,14879,Bath,NY,Corning,Steuben County,14148
48815,79390,48815,Clarksville,MI,Ionia,Ionia County,14149
61833,85181,61833,Tilton,IL,Danville,Vermilion County,14150
42020,76181,42020,Almo,KY,Murray,Calloway County,14151
49753,79918,49753,Lachine,MI,Alpena,Alpena County,14152
44675,77282,44675,Sherrodsville,OH,Canton-Massillon,Carroll County,14155
67851,87765,67851,Holcomb,KS,Garden City,Finney County,14156
02650,58841,02650,Chatham,MA,Barnstable Town,Barnstable County,14158
53919,81481,53919,Brandon,WI,Fond du Lac,Fond du Lac County,14160
37309,74284,37309,Calhoun,TN,Athens,McMinn County,14161
63060,85898,63060,Lonedell,MO,St. Louis,Franklin County,14163
37350,74322,37350,Lookout Mountain,TN,Chattanooga,Hamilton County,14165
46539,78169,46539,Mentone,IN,Warsaw,Kosciusko County,14166
14560,63607,14560,Springwater,NY,Rochester,Livingston County,14168
14724,63686,14724,French Creek,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14169
50240,80238,50240,Saint Charles,IA,Des Moines-West Des Moines,Madison County,14170
14516,63572,14516,Rose,NY,Rochester,Wayne County,14171
18321,65415,18321,Pocono,PA,East Stroudsburg,Monroe County,14172
56340,82798,56340,Holdingford,MN,St. Cloud,Stearns County,14173
91962,96569,91962,Descanso,CA,San Diego-Carlsbad,San Diego County,14174
21871,67092,21871,Westover,MD,Salisbury,Somerset County,14175
53002,81133,53002,Addison,WI,Milwaukee-Waukesha-West Allis,Washington County,14176
03465,59138,03465,Troy,NH,Keene,Cheshire County,14179
14782,63729,14782,Charlotte,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14180
06763,60430,06763,Morris,CT,Torrington,Litchfield County,14181
11569,62159,11569,Point Lookout,NY,New York-Newark-Jersey City,Nassau County,14182
48851,79424,48851,Lyons,MI,Ionia,Ionia County,14183
56628,82972,56628,Bigfork,MN,Grand Rapids,Itasca County,14184
13812,63311,13812,Nichols,NY,Binghamton,Tioga County,14188
44086,76989,44086,Thompson,OH,Cleveland-Elyria,Geauga County,14190
64742,86573,64742,Drexel,MO,Kansas City,Cass County,14191
15034,63850,15034,Dravosburg,PA,Pittsburgh,Allegheny County,14193
16669,64693,16669,Jackson,PA,Huntingdon,Huntingdon County,14194
46702,78218,46702,Andrews,IN,Huntington,Huntington County,14196
96146,98661,96146,Tahoe City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,14197
13459,63130,13459,Sharon,NY,Albany-Schenectady-Troy,Schoharie County,14200
52332,80948,52332,Shellsburg,IA,Cedar Rapids,Benton County,14202
54423,81671,54423,Custer,WI,Stevens Point,Portage County,14203
12523,62635,12523,Gallatin,NY,Hudson,Columbia County,14204
13409,63099,13409,Stockbridge,NY,Syracuse,Madison County,14205
16123,64457,16123,Franklin,PA,Pittsburgh,Beaver County,14206
21917,67107,21917,Colora,MD,Philadelphia-Camden-Wilmington,Cecil County,14207
81019,93641,81019,Colorado City,CO,Pueblo,Pueblo County,14211
07980,60894,07980,Long Hill,NJ,New York-Newark-Jersey City,Morris County,14212
12193,62465,12193,Westerlo,NY,Albany-Schenectady-Troy,Albany County,14214
12521,62633,12521,Taghkanic,NY,Hudson,Columbia County,14215
61030,84771,61030,Forreston,IL,Rochelle,Ogle County,14216
63377,86027,63377,Silex,MO,St. Louis,Lincoln County,14218
15437,64092,15437,Wharton,PA,Pittsburgh,Fayette County,14219
25555,68652,25555,Prichard,WV,Huntington-Ashland,Wayne County,14220
98822,99979,98822,Entiat,WA,Wenatchee,Chelan County,14221
12903,62824,12903,Plattsburgh,NY,Plattsburgh,Clinton County,14222
14747,63706,14747,Poland,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14223
43148,76551,43148,Pleasantville,OH,Columbus,Fairfield County,14224
14826,63760,14826,Cohocton,NY,Corning,Steuben County,14226
76554,91472,76554,Little River Academy,TX,Killeen-Temple,Bell County,14227
15469,64120,15469,Springfield,PA,Pittsburgh,Fayette County,14228
08310,61037,08310,Buena Vista,NJ,Atlantic City-Hammonton,Atlantic County,14231
08740,61163,08740,Ocean Gate,NJ,New York-Newark-Jersey City,Ocean County,14232
06058,60115,06058,Norfolk,CT,Torrington,Litchfield County,14235
47513,78636,47513,Birdseye,IN,Jasper,Dubois County,14236
76351,91360,76351,Archer City,TX,Wichita Falls,Archer County,14237
95638,98333,95638,Herald,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,14238
97442,99288,97442,Glendale,OR,Roseburg,Douglas County,14239
67017,87407,67017,Benton,KS,Wichita,Butler County,14241
99181,100148,99181,Valley,WA,Spokane-Spokane Valley,Stevens County,14243
06060,60117,06060,North Granby,CT,Hartford-West Hartford-East Hartford,Hartford County,14244
13416,63104,13416,Newport,NY,Utica-Rome,Herkimer County,14245
55074,82086,55074,Shafer,MN,Minneapolis-St. Paul-Bloomington,Chisago County,14248
14171,63454,14171,Ashford,NY,Olean,Cattaraugus County,14250
28745,70189,28745,Lake Junaluska,NC,Asheville,Haywood County,14251
13654,63213,13654,Heuvelton,NY,Ogdensburg-Massena,Saint Lawrence County,14252
27927,69609,27927,Corolla,NC,Virginia Beach-Norfolk-Newport News,Currituck County,14253
86332,95175,86332,Kirkland,AZ,Prescott,Yavapai County,14255
15724,64271,15724,Montgomery,PA,Indiana,Indiana County,14257
33786,72825,33786,Belleair Beach,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,14258
37318,74293,37318,Cowan,TN,Tullahoma-Manchester,Franklin County,14259
47954,78858,47954,Ladoga,IN,Crawfordsville,Montgomery County,14261
91916,96551,91916,Descanso,CA,San Diego-Carlsbad,San Diego County,14263
23898,67864,23898,Zuni,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,14264
45306,77569,45306,Botkins,OH,Sidney,Shelby County,14265
62347,85437,62347,Liberty,IL,Quincy,Adams County,14266
95975,98525,95975,Rough and Ready,CA,Truckee-Grass Valley,Nevada County,14267
96796,98929,96796,Waimea,HI,Kapaa,Kauai County,14269
18464,65502,18464,Palmyra,PA,New York-Newark-Jersey City,Pike County,14271
28510,69991,28510,Minnesott Beach,NC,New Bern,Pamlico County,14272
98303,99702,98303,South Hill,WA,Seattle-Tacoma-Bellevue,Pierce County,14274
10973,61953,10973,Wawayanda,NY,New York-Newark-Jersey City,Orange County,14275
14814,63748,14814,Big Flats,NY,Elmira,Chemung County,14276
72658,89687,72658,Norfork,AR,Mountain Home,Baxter County,14277
13076,62939,13076,Hastings,NY,Syracuse,Oswego County,14279
13697,63252,13697,Stockholm,NY,Ogdensburg-Massena,Saint Lawrence County,14280
29593,70581,29593,Society Hill,SC,Florence,Darlington County,14281
53091,81207,53091,Theresa,WI,Beaver Dam,Dodge County,14282
52324,80941,52324,Palo,IA,Cedar Rapids,Linn County,14284
66712,87276,66712,Arma,KS,Pittsburg,Crawford County,14286
77983,92180,77983,Seadrift,TX,Port Lavaca,Calhoun County,14287
18053,65330,18053,Heidelberg,PA,Allentown-Bethlehem-Easton,Lehigh County,14288
10984,61963,10984,Thiells,NY,New York-Newark-Jersey City,Rockland County,14289
19373,65891,19373,Thornbury,PA,Philadelphia-Camden-Wilmington,Delaware County,14290
27046,69191,27046,Sandy Ridge,NC,Winston-Salem,Stokes County,14291
38580,74891,38580,Rickman,TN,Cookeville,Overton County,14292
17009,64842,17009,Burnham,PA,Lewistown,Mifflin County,14293
50276,80269,50276,Woodward,IA,Des Moines-West Des Moines,Dallas County,14294
97049,99050,97049,Rhododendron,OR,Portland-Vancouver-Hillsboro,Clackamas County,14296
13145,62989,13145,Sandy Creek,NY,Syracuse,Oswego County,14297
13160,63001,13160,Union Springs,NY,Auburn,Cayuga County,14298
13625,63187,13625,Colton,NY,Ogdensburg-Massena,Saint Lawrence County,14299
27950,69627,27950,Knotts Island,NC,Virginia Beach-Norfolk-Newport News,Currituck County,14300
37726,74445,37726,Deer Lodge,TN,Knoxville,Morgan County,14301
62320,85419,62320,Camp Point,IL,Quincy,Adams County,14303
13324,63057,13324,Ohio,NY,Utica-Rome,Herkimer County,14305
12958,62865,12958,Mooers,NY,Plattsburgh,Clinton County,14306
14544,63594,14544,Gorham,NY,Rochester,Ontario County,14307
01034,58220,01034,Tolland,MA,Springfield,Hampden County,14308
12859,62803,12859,Greenfield Center,NY,Albany-Schenectady-Troy,Saratoga County,14309
24165,68024,24165,Spencer,VA,Martinsville,Henry County,14310
24467,68157,24467,Mount Sidney,VA,Staunton-Waynesboro,Augusta County,14311
27343,69310,27343,Semora,NC,Durham-Chapel Hill,Person County,14312
